# call_id> primární klíč
# finish_time> čas ukončení hovoru
# length> délka hovoru
# time_block> časový blok po 15 minutách
# workstation_address> ID pracovní stanice (počítače)
# target_time_block_id>
# source_time_block_id
# target_service_cdn>
# source_service_cdn>
# source_service_id>
# target_service_id>
# operator> telefonní operátor (O2, T-mobile...)
# wup_question_id> z ope_wup_logs
# wup_answer_id z ope_wup_logs

"call_id","finish_time","length","time_block","workstation_address","target_time_block_id","source_time_block_id","target_service_cdn","source_service_cdn","source_service_id","target_service_id","operator","wup_question_id","wup_answer_id"
"00001024751409054180","2014-08-26 13:56:21","57","2014-08-26 13:45:00","33503","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-05-09 11:51:00","5","2014-05-09 11:45:00","33302","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-02-04 13:05:00","124","2014-02-04 13:00:00","33808","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001144931407401148","2014-08-07 10:45:50","31","2014-08-07 10:45:00","34218","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-05-29 19:02:00","99","2014-05-29 19:00:00","33808","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001096351409126795","2014-08-27 10:06:36","30","2014-08-27 10:00:00","34220","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-12-08 05:39:00","42","2013-12-08 05:30:00","34603","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-01-15 20:42:00","37","2014-01-15 20:30:00","33107","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001005721402737580","2014-06-14 11:19:41","41","2014-06-14 11:15:00","33710","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001103231405495576","2014-07-16 09:26:17","25","2014-07-16 09:15:00","33802","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-03-18 14:05:00","50","2014-03-18 14:00:00","33301","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-02-08 12:41:00","17","2014-02-08 12:30:00","33808","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-03-27 16:50:00","66","2014-03-27 16:45:00","33810","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001152691406448444","2014-07-27 10:07:25","46","2014-07-27 10:00:00","33502","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-02-02 12:36:00","56","2014-02-02 12:30:00","33306","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001042991411550132","2014-09-24 11:15:33","32","2014-09-24 11:15:00","33506","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001071801409921330","2014-09-05 14:48:51","65","2014-09-05 14:45:00","34216","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001140321403018816","2014-06-17 17:26:57","35","2014-06-17 17:15:00","33806","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-01-31 16:58:00","54","2014-01-31 16:45:00","33102","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-10-04 08:09:00","66","2013-10-04 08:00:00","33101","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001014911408002250","2014-08-14 09:44:11","40","2014-08-14 09:30:00","33303","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001056721406622409","2014-07-29 10:26:50","52","2014-07-29 10:15:00","33503","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-05-09 23:33:00","43","2014-05-09 23:30:00","33203","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-05-07 22:14:00","36","2014-05-07 22:00:00","33211","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-01-19 11:30:00","41","2014-01-19 11:30:00","33506","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-05-22 10:02:00","116","2014-05-22 10:00:00","34204","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001034381404455272","2014-07-04 08:27:53","19","2014-07-04 08:15:00","33605","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001069271411213209","2014-09-20 13:40:10","76","2014-09-20 13:30:00","33807","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-05-08 14:48:00","80","2014-05-08 14:45:00","33703","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-11-26 08:52:00","200","2013-11-26 08:45:00","33705","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001121231403770846","2014-06-26 10:20:47","57","2014-06-26 10:15:00","33508","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-12-18 18:00:00","21","2013-12-18 18:00:00","33108","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-04-07 10:13:00","69","2014-04-07 10:00:00","33704","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001141221408196376","2014-08-16 15:39:37","64","2014-08-16 15:30:00","33308","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001115171403598153","2014-06-24 10:22:34","397","2014-06-24 10:15:00","33406","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001007921409765700","2014-09-03 19:35:01","92","2014-09-03 19:30:00","33708","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-12-21 13:44:00","22","2013-12-21 13:30:00","34701","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-01-02 08:31:00","212","2014-01-02 08:30:00","33701","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001097261407071005","2014-08-03 15:03:26","87","2014-08-03 15:00:00","33804","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001044871409730902","2014-09-03 09:55:03","18","2014-09-03 09:45:00","33607","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-03-21 10:42:00","124","2014-03-21 10:30:00","33403","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-04-02 07:44:00","77","2014-04-02 07:30:00","33602","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001049671406845712","2014-08-01 00:28:33","106","2014-08-01 00:15:00","33108","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001023181403193426","2014-06-19 17:57:07","18","2014-06-19 17:45:00","33505","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2013-12-08 23:28:00","54","2013-12-08 23:15:00","33307","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001147641406982202","2014-08-02 14:23:24","20","2014-08-02 14:15:00","33408","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001067391409941567","2014-09-05 20:26:08","40","2014-09-05 20:15:00","33708","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-01-13 11:18:00","22","2014-01-13 11:15:00","33803","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001065251412093028","2014-09-30 18:03:49","32","2014-09-30 18:00:00","34205","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2013-12-22 17:54:00","72","2013-12-22 17:45:00","33310","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-04-04 11:22:00","121","2014-04-04 11:15:00","33105","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-04-04 12:20:00","230","2014-04-04 12:15:00","33602","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-03-18 18:37:00","55","2014-03-18 18:30:00","33505","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-02-24 19:00:00","34","2014-02-24 19:00:00","33108","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-11-08 18:07:00","74","2013-11-08 18:00:00","33103","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-04-01 14:42:00","77","2014-04-01 14:30:00","33403","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-06-05 17:34:00","65","2014-06-05 17:30:00","33509","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001146651406384802","2014-07-26 16:26:43","69","2014-07-26 16:15:00","33407","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001149751409825391","2014-09-04 12:09:52","17","2014-09-04 12:00:00","33310","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2013-12-09 10:50:00","20","2013-12-09 10:45:00","33804","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-05-25 20:08:00","106","2014-05-25 20:00:00","33611","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-05-23 20:51:00","156","2014-05-23 20:45:00","33306","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-01-04 12:00:00","33","2014-01-04 12:00:00","33406","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001126321403848010","2014-06-27 07:46:51","33","2014-06-27 07:45:00","33708","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-04-23 18:42:00","62","2014-04-23 18:30:00","33710","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-04-13 19:52:00","151","2014-04-13 19:45:00","33709","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-01-27 07:28:00","26","2014-01-27 07:15:00","33204","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-05-22 12:28:00","55","2014-05-22 12:15:00","33409","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001096551405871518","2014-07-20 17:51:59","20","2014-07-20 17:45:00","33202","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"00001126591406821482","2014-07-31 17:44:43","18","2014-07-31 17:30:00","33509","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2013-12-09 19:42:00","58","2013-12-09 19:30:00","33707","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-02-15 12:22:00","16","2014-02-15 12:15:00","33610","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001136751406564617","2014-07-28 18:23:38","186","2014-07-28 18:15:00","33501","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2013-11-23 14:03:00","34","2013-11-23 14:00:00","33509","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001108821412171378","2014-10-01 15:49:39","19","2014-10-01 15:45:00","33609","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-02-05 13:58:00","376","2014-02-05 13:45:00","33506","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-01-11 10:11:00","58","2014-01-11 10:00:00","33102","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001075281412417586","2014-10-04 12:13:07","24","2014-10-04 12:00:00","33609","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-03-26 15:17:00","156","2014-03-26 15:15:00","33505","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-02-13 22:59:00","42","2014-02-13 22:45:00","34604","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-01-30 19:52:00","64","2014-01-30 19:45:00","33803","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-10-11 11:28:00","209","2013-10-11 11:15:00","33610","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-01-26 14:44:00","68","2014-01-26 14:30:00","33206","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001109271404627113","2014-07-06 08:11:54","48","2014-07-06 08:00:00","33304","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001000711409674501","2014-09-02 18:15:02","50","2014-09-02 18:15:00","33405","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001069571408405331","2014-08-19 01:42:12","37","2014-08-19 01:30:00","33108","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-06-06 12:41:00","102","2014-06-06 12:30:00","33809","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-06-06 12:41:00","102","2014-06-06 12:30:00","33809","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-06-06 12:41:00","102","2014-06-06 12:30:00","33809","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-06-06 12:41:00","102","2014-06-06 12:30:00","33809","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2013-10-03 17:18:00","29","2013-10-03 17:15:00","33203","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001099691411047583","2014-09-18 15:39:44","25","2014-09-18 15:30:00","34705","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-05-08 13:34:00","70","2014-05-08 13:30:00","33501","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-11-21 12:25:00","42","2013-11-21 12:15:00","33501","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-06-06 13:40:00","49","2014-06-06 13:30:00","33304","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001021861410019986","2014-09-06 18:13:07","64","2014-09-06 18:00:00","33610","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-04-11 15:15:00","18","2014-04-11 15:15:00","33807","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001031031408700974","2014-08-22 11:49:35","25","2014-08-22 11:45:00","33704","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001030191407054704","2014-08-03 10:31:45","44","2014-08-03 10:30:00","33310","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001112191409391928","2014-08-30 11:45:29","77","2014-08-30 11:45:00","33608","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001122751412268019","2014-10-02 18:40:20","47","2014-10-02 18:30:00","33707","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-11-28 17:03:00","18","2013-11-28 17:00:00","33203","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-01-14 10:43:00","112","2014-01-14 10:30:00","33702","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2013-11-09 18:49:00","42","2013-11-09 18:45:00","33101","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-12-04 08:07:00","49","2013-12-04 08:00:00","33109","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001021071411150035","2014-09-19 20:07:16","39","2014-09-19 20:00:00","33607","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-04-02 08:17:00","135","2014-04-02 08:15:00","33501","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-05-01 01:08:00","183","2014-05-01 01:00:00","33107","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-05-02 19:50:00","116","2014-05-02 19:45:00","33503","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-03-13 20:57:00","75","2014-03-13 20:45:00","33410","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-04-11 18:12:00","41","2014-04-11 18:00:00","33506","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-03-31 14:42:00","26","2014-03-31 14:30:00","33701","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-03-31 14:42:00","26","2014-03-31 14:30:00","33701","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-05-08 11:48:00","180","2014-05-08 11:45:00","33708","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001004331405936213","2014-07-21 11:50:14","28","2014-07-21 11:45:00","33410","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-01-24 07:04:00","26","2014-01-24 07:00:00","33309","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001002491408261476","2014-08-17 09:44:37","18","2014-08-17 09:30:00","33607","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"00001050551408105811","2014-08-15 14:30:12","19","2014-08-15 14:30:00","33805","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001035811408385253","2014-08-18 20:07:34","47","2014-08-18 20:00:00","33706","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-12-24 19:24:00","80","2013-12-24 19:15:00","34704","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-02-27 16:37:00","151","2014-02-27 16:30:00","33708","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-04-22 15:25:00","45","2014-04-22 15:15:00","33708","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"00001100521410243030","2014-09-09 08:10:31","15","2014-09-09 08:00:00","33303","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001078411405180493","2014-07-12 17:54:54","75","2014-07-12 17:45:00","33307","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-12-19 11:31:00","20","2013-12-19 11:30:00","33609","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-05-05 09:18:00","41","2014-05-05 09:15:00","33302","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-02-01 10:49:00","19","2014-02-01 10:45:00","33810","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-01-09 13:11:00","72","2014-01-09 13:00:00","33802","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-06-02 20:56:00","116","2014-06-02 20:45:00","33802","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001036951409828555","2014-09-04 13:02:36","31","2014-09-04 13:00:00","33609","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-06-05 09:35:00","16","2014-06-05 09:30:00","33506","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-05-05 15:17:00","36","2014-05-05 15:15:00","33607","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-12-07 09:09:00","73","2013-12-07 09:00:00","33701","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-04-25 17:15:00","62","2014-04-25 17:15:00","33608","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001069381411473438","2014-09-23 13:57:19","62","2014-09-23 13:45:00","33701","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-11-29 18:42:00","74","2013-11-29 18:30:00","33203","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001109101404318394","2014-07-02 18:26:36","42","2014-07-02 18:15:00","33602","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-01-03 11:46:00","82","2014-01-03 11:45:00","33305","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-01-11 13:09:00","62","2014-01-11 13:00:00","33210","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-11-19 10:51:00","48","2013-11-19 10:45:00","33202","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001113271410439199","2014-09-11 14:40:00","26","2014-09-11 14:30:00","33603","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2013-12-27 16:55:00","24","2013-12-27 16:45:00","33209","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-04-06 14:50:00","164","2014-04-06 14:45:00","33302","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-05-12 11:22:00","24","2014-05-12 11:15:00","33707","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001147541408363967","2014-08-18 14:12:48","54","2014-08-18 14:00:00","34217","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-04-26 10:14:00","99","2014-04-26 10:00:00","33507","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-12-09 13:44:00","93","2013-12-09 13:30:00","33603","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001054631405147895","2014-07-12 08:51:36","12","2014-07-12 08:45:00","33703","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2013-12-25 09:05:00","62","2013-12-25 09:00:00","34702","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-11-14 20:10:00","67","2013-11-14 20:00:00","34707","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-11-13 17:09:00","78","2013-11-13 17:00:00","33307","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001137191409028986","2014-08-26 06:56:27","17","2014-08-26 06:45:00","33805","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2013-11-18 20:48:00","21","2013-11-18 20:45:00","33703","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-05-16 20:56:00","72","2014-05-16 20:45:00","33806","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-04-30 11:39:00","47","2014-04-30 11:30:00","33307","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-02-02 12:19:00","718","2014-02-02 12:15:00","33203","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001115791406530287","2014-07-28 08:51:28","42","2014-07-28 08:45:00","33405","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2013-12-07 00:04:00","76","2013-12-07 00:00:00","34608","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001136181409736094","2014-09-03 11:21:35","36","2014-09-03 11:15:00","33702","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-01-22 14:51:00","29","2014-01-22 14:45:00","33611","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-01-21 20:37:00","42","2014-01-21 20:30:00","33204","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-01-30 11:27:00","79","2014-01-30 11:15:00","34605","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-05-29 16:27:00","40","2014-05-29 16:15:00","33705","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001126371408815954","2014-08-23 19:45:56","60","2014-08-23 19:45:00","33604","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-03-03 13:28:00","42","2014-03-03 13:15:00","33611","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001093121410273605","2014-09-09 16:40:06","47","2014-09-09 16:30:00","33208","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-02-25 16:40:00","30","2014-02-25 16:30:00","33707","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-04-07 09:55:00","181","2014-04-07 09:45:00","33701","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001148841402559815","2014-06-12 09:56:56","42","2014-06-12 09:45:00","33805","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001135501410368987","2014-09-10 19:09:48","46","2014-09-10 19:00:00","33807","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-06-04 11:09:00","52","2014-06-04 11:00:00","33709","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001129991406660676","2014-07-29 21:04:37","49","2014-07-29 21:00:00","33409","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-05-31 16:33:00","42","2014-05-31 16:30:00","33508","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-01-31 10:06:00","21","2014-01-31 10:00:00","33708","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-01-11 18:42:00","59","2014-01-11 18:30:00","33802","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-03-13 07:28:00","94","2014-03-13 07:15:00","34210","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001073341408803615","2014-08-23 16:20:16","61","2014-08-23 16:15:00","33505","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-02-08 08:01:00","33","2014-02-08 08:00:00","33708","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
